text,name,firm
"Mike joined NEA in 2002 as a Venture Partner. His primary interest is the structure and behavior of complex systems, especially computers and networks. He works with NEA’s Technology team on investment opportunities and serves as a Technical Advisor.  He is currently a Director of Cleversafe and Sonatype and a Board Observer at Luminal, APX, Science Logic, and ZeroFox.",Mike O’Dell,NEA
"Mike came to NEA from UUNET Technologies where he was Chief Scientist, responsible for network and product architecture during the birth of the Commercial Internet. Prior to UUNET, Mike held positions building a supercomputer, consulting with USG agencies, and at the Lawrence Berkeley National Laboratory where he managed the Lab’s ARPAnet connection and spearheaded the move to Ethernet LANs and TCP/IP at other Department of Energy National Laboratories. His first startup invented a “personal search engine” but it was unfortunately 20 years ahead of its time. Mike served as an Area Director in the IETF, authored RFCs on IPv6, and delivered the RADIUS and SNMPv3 standards. He was also Founding Editor of Computing Systems, an international refereed scholarly journal.
Mike received his BS and MS in Computer Science from the University of Oklahoma.",Mike O’Dell,NEA
"Greg joined NEA as Venture Partner in 2010 after more than twenty years of experience in the technology industry and academia. He focuses on early-stage systems, software and semiconductor companies. Prior to NEA, Greg was EVP and CTO of Sun Microsystems, where he guided the company’s $2B R&D portfolio. Before Sun, Greg was an Associate Professor of EECS at MIT, where he worked on massively parallel dataflow computing architectures. He also helped found a number of companies, from video conferencing (PictureTel) to computational fluid dynamics (NASDAQ:EXA), and was an engineer with HP and Honeywell.","Greg Papadopoulos, PhD",NEA
"Greg is an active advisor for the schools of engineering at UCSD, UC Berkeley, and MIT, and is a trustee for the Computer History Museum. Passionate about technology and its possibilities, Greg is a relentless advocate for diversity in engineering and a supporter of open development models that stimulate communication, inclusiveness and innovation. Greg holds an undergraduate degree from UCSD and an S.M. and Ph.D. from MIT. He also a Senior Fellow of the American Leadership Forum.","Greg Papadopoulos, PhD",NEA
"Frank Torti joined NEA in 2007 and specializes in investments in biopharmaceuticals, medical devices, and healthcare services/IT. At NEA, Frank has partnered with entrepreneurial companies at all stages of their lifecycle and has been actively involved in both early and growth stage investments that include: Annexon Biosciences, Alimera Sciences (NASDAQ: ALIM), Cadence Pharmaceuticals (acquired by Mallinckrodt plc), CITIC Pharmaceuticals (acquired by Shanghai Pharmaceuticals), Dermira (NASDAQ: DERM), Eargo, GST Clinics, Galera Therapeutics, Neotract (acquired by Teleflex), Novast Pharmaceuticals, OphoMed, Peplin (acquired by LEO Pharma), Rigel (NASDAQ: RIGL), Solta Medical (acquired by Valeant), and Tarveda Therapeutics","Frank Torti, MD",NEA
"Prior to joining NEA, Frank worked for the Duke University Center for Clinical & Genetic Economics, where he was involved in clinical trials research and economic evaluations of multinational clinical trials. Frank’s experience also includes public market investing at the Wasatch Advisors mutual fund family and business development work with the digital health startup Revolution Health Group. Frank received his BA with highest honors as a Morehead Scholar at the University of North Carolina, his MD from the University of North Carolina School of Medicine, and his MBA with distinction from Harvard Business School.","Frank Torti, MD",NEA
"Paul joined NEA in 2008. He focuses on later-stage life sciences investments. Prior to joining NEA, Paul worked at MPM Capital as a General Partner with the MPM BioEquities Fund, where he specialized in public, PIPE and mezzanine-stage life sciences investing. Previously, he was a portfolio manager at Franklin Templeton Investments. Paul received a BS in Biochemistry and Cell Biology from the University of California at San Diego, and holds the Chartered Financial Analyst (CFA) designation. He is a Director of Allakos (private) and TRACON Pharmaceuticals (NASDAQ: TCON), was previously a Director of TESARO (NASDAQ: TRSO) and manages a number of NEA’s public healthcare investments.",Paul Walker,NEA
"Rick Yang joined NEA in 2007 and is focused on consumer and fintech investments. He also co-manages NEA's seed practice. Rick is currently on the Board of Cape, Drop, Euclid, Lyric, MasterClass, Pilot AI, and Plaid.  In addition, he works closely with Fyusion, GoEuro, Opendoor, Robinhood, and Stride Health. He was historically involved with Braintree (acquired by PayPal), Gaikai (acquired by Sony), and Pure Energies (acquired by NRG). Prior to joining NEA, Rick advised on and executed a number of strategic financing initiatives for leading public and private tech companies as part of the Credit Suisse Technology Group. Rick earned his bachelor's degree in electrical engineering from Stanford University, where he was also a varsity swimmer.",Rick Yang,NEA
"Kate joined NEA in 2007 and is currently the firm's Marketing Partner. In this role she leads the development and execution of NEA’s global marketing strategy, including communications, public relations and marketing portfolio services. She works closely with NEA's portfolio companies, providing both strategic counsel and tactical support on communications and marketing initiatives. Prior to joining NEA, Kate held corporate communications roles at MedImmune, with a particular focus on corporate branding and digital media. She previously held a variety of communications and project management roles at The Kroger Co. and The E. W. Scripps Company. She began her career at The Cincinnati Enquirer. Kate serves on the Board of Directors of Thrive DC, an organization committed to preventing and ending homelessness. She earned her bachelor’s degree in English/Journalism at Miami University.",Kate Barrett,NEA
"Colin joined NEA in 2014 as an Operating Partner and is focused on working with NEA’s portfolio companies. Prior to joining NEA, Colin spent 12 years at Paladin Capital Group, a Washington D.C. based venture capital firm. At Paladin, Colin invested in technology-driven companies across a variety of sectors and was actively involved with a wide range of portfolio companies guiding successful strategic outcomes at the Board level. Prior to Paladin, Colin was a founding member of The Vigilant Investors Fund, a hedge fund in Santa Monica, California. Colin received his B.A. degree in Philosophy from Haverford College in Pennsylvania.",Colin Bryant,NEA
"Holly Rose joined NEA in 2015 to focus on talent and human capital across the portfolio and is based out of the Menlo Park office. She works closely with companies, helping them build their executive teams along with compensation, coaching, and leveraging best practices across the portfolio. Prior to NEA, Holly Rose was at Khosla Ventures in a similar role, primarily focusing on Series A and Series B stage companies across a range of industries. She also spent time at Bain & Company  recruiting Consultants and Summer Associates for the San Francisco and Silicon Valley offices, with a large focus and passion on bringing the top advanced degree candidates to Bain Bay Area and throughout Bain’s North American offices. Holly Rose’s previous work experiences span roles within commercial real estate firms Marcus & Millichap Company and NorthMarq Capital",Holly Rose Faith,NEA
"Holly Rose graduated with honors from the University of California, Santa Cruz, where she majored in Sociology and minored in Education. She also spent two years post undergrad studying human anatomy, chemistry, microbiology, and physiology due to her passion for health and the human body.",Holly Rose Faith,NEA
"Scott leads NEA’s business development and Federal government initiatives. In these roles, he works closely with the firm’s portfolio companies, providing tactical and strategic advice and connecting them to companies, thought leaders and government officials to help drive growth and optimize outcomes. Scott was previously the COO of Automated Insights where he oversaw the successful sale of the business to Vista Equity Partners. Prior to becoming an operator, Scott was a co-founder and General Partner at Valhalla Partners, as well as a Partner at FBR Technology Venture Partners (""FBRTVP"") where he joined as the firm’s second employee. Scott has been involved in the venture capital industry for more than twenty years, and was appointed to the National Advisory Council on Innovation and Entrepreneurship (NACIE) by Secretary Penny Pritzker from the Department of Commerce in September 2016.",Scott Frederick,NEA
"Scott received a Juris Doctorate from Harvard Law School and a Bachelor of Arts in Economics from Duke University, where he was an A.B. Duke Scholar. Scott lives in Washington, D.C. with his wife, two children and their dog Wrigley. ",Scott Frederick,NEA
"Shanna joined NEA in 2014, and is currently a Director of Portfolio Services. She focuses on business development support for NEA’s portfolio, in addition to broad portfolio services initiatives including onboarding, PR, and portfolio-focused events. Shanna acts as a resource to companies developing programs and events to fuel growth and build corporate relationships.",Shanna Hendriks,NEA
"Shanna has supported technology companies for the last 15 years – spending eight years at some of the leading PR agencies on the West Coast. She has worked across all industries, from emerging technology to consumer to Fortune 500 tech. Following her term on the agency side, Shanna moved in-house at Shutterfly, and then Tesla Motors, where she launched Model S, the Supercharger network, and supported the company’s store rollout.",Shanna Hendriks,NEA
"Shanna moved to the Bay Area from Canada in 2004. She attended Algonquin College for Public Relations in Ottawa, Ontario following a short career as a veterinary technician specializing in intensive and critical care.",Shanna Hendriks,NEA
"Suzanne joined NEA in 1995 and is the Partner in charge of LP relations and fund raising. In this role, she has coordinated raising $14.9 billion for NEA funds 12 through 16. Suzanne started her career at NEA on the information technology investing team and worked with many portfolio companies including Guardent (acquired by Verisign), and Quantum Bridge Communications (acquired by Motorola). Prior to NEA, Suzanne led the financial team at XcelleNet, a venture-backed developer of system management software for remote access. Suzanne helped guide the company from start-up to successful IPO. She also worked as a CPA for Arthur Andersen & Co., specializing in emerging information technology companies. Suzanne earned a BS in business administration/accounting from the University of North Carolina at Chapel Hill, a MBA from Northwestern University’s Kellogg School of Management, and a Kauffman Fellowship in Venture Capital.",Suzanne King,NEA
"Albert joined NEA in 2015 and is currently a Design Partner. In this role, he works closely with portfolio companies supporting them with product, design, and organizational development strategies and execution. He’s been actively involved in building the NEA Studio program, which has an emphasis on supporting non-traditional founders and also focuses on design-centric investments for both consumer and enterprise products.  ",Albert Lee,NEA
"Albert has a deep background at the intersection of design and business. Prior to NEA he was the Managing Director of IDEO’s New York office, where he brought more than a decade of experience in digital product, communication, and venture design to bear. He specialized in developing new offerings and incubating ventures for clients based on consumer insights in a wide range of industries, including retail, financial services, consumer technology, and fashion. He has worked with companies such as Target, American Express, and Ford. He previously held a Director role at the design firm 2x4, and founded their Asia office in Beijing. Earlier in his career he was a design architect at Frank Gehry’s office. ",Albert Lee,NEA
"Albert holds a BA in architecture from U.C. Berkeley, a MFA in graphic design from Yale, and an MBA from Columbia Business School. He was also named to Fast Company's 1000 Most Creative People in Business in 2014.",Albert Lee,NEA
"Ashley joined NEA in 2011, where she is currently a Communications and Marketing Manager. Ashley works on NEA brand initiatives including the NEA website, social media communities, content, internal and external events, sponsorships, media oppotunities, and speaking engagements. She also partners with portfolio companies on announcements, launches, and events. Ashley enjoys utilizing her written, creative, and event planning skills to enhance experiences for portfolio companies and the NEA team.",Ashley Mitchell,NEA
"Prior to NEA, Ashley spent six years in the retail sector running high-volume stores for Abercrombie & Fitch and Hollister Co. She led teams of six assistant managers and 100+ part-time associates, managing customer service, visual implementation, sales, and overall growth and development.",Ashley Mitchell,NEA
"Ashley earned a B.S. in Business Administration from California Polytechnic State University, San Luis Obispo (Cal Poly) with a concentration in Marketing and a minor in Psychology.",Ashley Mitchell,NEA
"Melissa joined NEA as a Partner in 2015. She focuses on talent acquisition at the executive level across the NEA portfolio. Melissa brings broad operating experience from the technology and healthcare sectors, along with a passion for cultivating relationships, to seek out best in class people who will build life-changing companies that have global reach. ",Melissa Taunton,NEA
"Melissa began her career in technology at Qualcomm (supply chain management), Hewlett Packard (global contract manufacturing strategy) and Netopia (strategic technology alliances). She then transitioned to healthcare, as President of Drip Drop, Inc. (an oral rehydration product for hospital and home use) and realized her passion for creatively improving human health and lives through access to technology solutions. She subsequently joined Khosla Ventures as an Operating Partner focused on finding the best people to advance cutting edge companies at the intersection of technology and life sciences.",Melissa Taunton,NEA
"Melissa was born in Durban, South Africa and came to the United States as a young adult.  She was captivated by the fascinating opportunities and technology developments that she saw in US companies and consequently made the Bay Area her home base.  Melissa attended the University North Carolina at Chapel Hill and graduated from the University of San Diego with an MBA (Summa Cum Laude) in finance and marketing, specializing in international negotiations.",Melissa Taunton,NEA
"Brandon joined NEA in 2014 as an investor on the technology team. Brandon currently focuses on enterprise and consumer technology investments in the China sector. Prior to joining NEA, Brandon was a member of Barclays' Financial Sponsors Investment banking team in New York. At Barclays, Brandon worked on a variety of recapitalization, IPO, and LBO transactions for private equity clients across a number of industry verticals including technology, industrials, and retail. Brandon graduated from the Jerome Fisher Program in Management and Technology at the University of Pennsylvania, where he earned a dual set of Bachelor of Science degrees in Financial and Systems Engineering. ",Brandon Christie,NEA
"Bob joined NEA in February 2005 as a venture partner evaluating new healthcare deals and working with existing NEA healthcare portfolio companies.  Bob comes to NEA after a 36-year career at Johnson & Johnson where he held a series of senior positions, culminating with 12 years as Company Group Chairman.  Previously, he was Worldwide Franchise Chairman of Cordis, a Johnson & Johnson company. Prior to that, he was Worldwide Franchise Chairman for Ethicon Endo-Surgery. Bob began his career with Johnson & Johnson in 1968 as a Sales Representative for Ortho Pharmaceuticals, where he was named Vice President of Marketing.  In 1985, Bob moved to McNeil Pharmaceutical as Vice President of Business Development and later transferred to Ethicon, Inc. as Group Vice President, where he remained until he was named President in 1990.  In 1992 he was promoted to Worldwide President, Ethicon Endo-Surgery. Bob is a graduate of Central Missouri State University, where he earned undergraduate and graduate degrees.",Robert Croce,NEA
"Claudia joined NEA in 2016 after 30 years of service with IBM where she held many technical and business leadership positions. She founded the Venture Capital Group within IBM, where she served as its Managing Director and Vice President of Corporate Development. The Venture Capital Group is a unit in IBM that drives non-organic growth through partnerships and M&A activities globally, focusing on growth markets, and disruptive technology and business models. Prior to that position she headed the licensing and commercialization group in the IBM Research Lab.",Claudia Fan Munce,NEA
"Claudia is a board member of the National Venture Capital Association (NVCA), chairwoman of the board of the Global Corporate Venturing, Advisor to the American Advancement of Science Lemelson Fellowship, board member of Bank of the West / BNP Paribas, board member of Best Buy, and advisory board member of other global venture capital organizations, including Latin American Venture Capital Association, Women in Leadership in Private Equity in China, Canadian Innovation Exchange, Savannah Fund in Africa, and others.",Claudia Fan Munce,NEA
"Claudia is frequently cited as a pioneer and leader in the corporate venture community and contributed to many articles on corporate venture innovation published in Business Week, WSJ, NYT, and others. In the March 2015 issue of The Worth Magazine, she was named as one of the 20 most powerful players in Silicon Valley.",Claudia Fan Munce,NEA
"Claudia was born in Taiwan and grew up in Brazil. She holds a master's degree in Computer Science from Santa Clara University School of Engineering, and a master's degree in Management from Stanford University Graduate School of Business.",Claudia Fan Munce,NEA
"Jason joined NEA as a Principal in 2014 and focuses on investments in biopharmaceuticals.  Prior to joining NEA, Jason was a Principal with Third Rock Ventures were he contributed to the creation and management of several companies, including NinePoint Medical, Kala Pharmaceuticals and most recently, Jounce Therapeutics where he served as Director of Corporate development after helping found the company.  Jason earned his PhD at MIT under the supervision of Robert Langer as an NSF fellow, and received an MPhil from the University of Cambridge where he was a Churchill Scholar. He also holds a BS in Chemical Engineering from Michigan State University. ","Jason Fuller, PhD",NEA
"Lily joined NEA in 2017 as an Associate on the Med Team. Prior to joining NEA, Lily spent three years as a member of TPG Capital’s North America Buyouts Group, focusing on investments in healthcare. At TPG, Lily worked on private equity transactions across biopharma, healthcare services, and other generalist industries including TPG’s acquisition of Beaver-Visitec and Ellucian Inc.",Lily Huang,NEA
Lily graduated summa cum laude from University of Pennsylvania with a B.A. in Biology and B.S.E. in Finance,Lily Huang,NEA
"Ulhas joined NEA in 2016 as an Associate on the Technology Investment Team. At NEA, Ulhas primarily focuses on enterprise software and fintech investments. He is a Board Observer at Curalate, Evident ID, ThreatQ, and Tulip Interfaces.",Ulhas Jagdale,NEA
"Prior to joining NEA, Ulhas was a member of Morgan Stanley’s Global Technology Investment Banking group in Menlo Park, California. While at Morgan Stanley, Ulhas worked on a variety of capital markets and M&A transactions for companies across the consumer internet, enterprise software, hardware, and clean technology sectors such as Airbnb, Dell, Facebook, and Uber, among others. Ulhas’s previous work experiences also span roles in quantitative finance and software engineering.",Ulhas Jagdale,NEA
"Ulhas graduated with honors from the Jerome Fisher Program in Management and Technology at the University of Pennsylvania, where he earned a B.S. in Economics from Wharton and a B.A.S. in Computer Science from Penn Engineering.",Ulhas Jagdale,NEA
"Eylul joined NEA in 2015 as an associate and focuses on healthcare investments. She is a board observer for DOTS Technology Corp and Eargo. She is also actively involved with NEA’s investments in Cleave Biosciences, Intrinsic Therapeutics, Moximed, Neotract, Setpoint and Willow. Prior to joining NEA, Eylul was a member of Morgan Stanley’s Healthcare Investment Banking and Equity Capital Markets teams where she was engaged in M&A and equity transactions for more than 30 unique companies in the healthcare space, including NEA portfolio companies such as Nevro and Tesaro.",Eylul Kayin,NEA
"Eylul graduated from Columbia University, with a B.A. in Economics and Mathematics.",Eylul Kayin,NEA
"Danielle joined NEA in 2017 as an investor on the Technology Team in New York. Prior to joining NEA, Danielle was a member of Goldman Sachs’ Financial Technology and Asset Management investment banking team. While at Goldman, she worked on a variety of M&A transactions across the payments, insurance technology and alternative asset management sectors, representing companies such as Nasdaq, Bridgewater, FIS, and Fiserv, among others.",Danielle Lay,NEA
"Danielle graduated from Northwestern University with a B.A. in Economics and minors in Business Institutions and Chinese Culture & Language. While at Northwestern, she launched DesignWorks, a graphic design and web development company that exclusively hired student creators. ",Danielle Lay,NEA
"Steph joined NEA in 2016 as an Associate on the Technology Investing Team in Menlo Park. Prior to NEA, Steph was an Analyst with J.P. Morgan’s TMT Investment Banking Group in New York, where she helped execute M&A and capital market transactions primarily in the consumer, media, and enterprise software spaces. Prior to J.P. Morgan, Steph held various research and operations positions at the Federal Reserve Bank of New York, the Polsky Center of Entrepreneurship at Chicago Booth, and LearnVest, a fintech company which was acquired in 2015 for $250 million.",Steph Mui,NEA
"Steph graduated early from the University of Chicago with a B.A. in Economics and was selected for the Maroon Key Society, the College’s honorary society.",Steph Mui,NEA
"Bibhash is a Principal at New Enterprise Associates (NEA), where he focuses on investing in emerging therapeutics and device companies, assisting them grow and create value. Previously, he was at AstraZeneca / MedImmune as an Associate Director of Business Development, where his responsibilities spanned end-to-end in the deal-making spectrum, from search and evaluation to transactions, with focus on the immune-oncology and immunology spaces. He started his career at Johnson and Johnson, where he held multiple Business Development roles, at different times, in Global Surgery, Oncology and Emerging Technologies. Bibhash’s doctoral research work focused on pathophysiology of retinal diseases using tools of cell biology and mathematical modeling, during which he also consulted for venture funds and start-ups.","Bibhash Mukhopadhyay, Ph.D.",NEA
"Luke joined NEA in 2017 as an investor in the technology team.  Prior to joining NEA, Luke was a member of the Technology Investment Banking Team at Morgan Stanley in Menlo Park. While at Morgan Stanley, Luke worked on a variety of capital markets and M&A transactions across the software, semiconductor, consumer internet, and hardware sectors, with companies such as Airbnb, Nutanix, Nvidia, Pandora, and Snap.",Luke Pappas,NEA
"Luke graduated from Stanford University with dual Bachelor of Science degrees in Computer Science, with a focus on computer systems, and Management Science & Engineering, with a focus on finance and statistics.  While at Stanford, Luke competed on the Varsity Baseball team, and launched QueueStatus to help manage the waiting lines that would often develop at office hours.",Luke Pappas,NEA
"Greg joined NEA in 2017 where he focuses on investments in the technology sector.  Greg has founded three successful companies, is the inventor of technology at the heart of today’s wireless phone and service industries, and has over 25 years of executive experience in several technology sectors including networking, cloud software, consumer services, wireless and military systems.",Greg Raleigh,NEA
"After a successful early career as an engineering executive, Greg returned to Stanford University where he discovered modern MIMO radio communication theory and invented MIMO OFDM to bridge his theory to practice. Greg then founded Clarity Wireless to commercialize this technology, which is now used in all 4G and 5G wireless devices and networks, serving billions of consumers and business users.  Clarity was acquired by Cisco Systems in 1999. Following Cisco, Greg founded his second company Airgo Networks, acquired by Qualcomm in 2007. Airgo’s chipset products improved the speed and reliability of Wi-Fi by ten-fold, leading to adoption of its technology as the core of all Wi-Fi radio standards since 2006. Greg is also the founder and Managing Board Director of Headwater Research, an incubator that develops mobile operating system and cloud technology that underpins today’s mobile phone and app industries.",Greg Raleigh,NEA
"Greg holds over 350 issued US and international patents in several fields including radio systems and components, radar, mobile operating systems, cloud services, IoT, networking, consumer electronics, radiation beam cancer therapy and medical imaging. He holds Ph.D. and Masters degrees in Electrical Engineering from Stanford University and a BS in Electrical Engineering from Cal Poly San Luis Obispo.   ",Greg Raleigh,NEA
"Charlotte joined NEA in 2016 as an Associate on the Technology Investing Team. Prior to NEA, Charlotte worked with NEA portfolio company, Tamara Mellon, to help with their launch after finishing two years as an Analyst in the Tech, Media and Telecom group at Goldman Sachs. While at Goldman Sachs, Charlotte worked on a variety of M&A and capital markets transactions, primarily focusing in the software and consumer internet spaces. Prior to Goldman Sachs, Charlotte held various positions at CNN, Research in Motion and the U.S. House of Representatives.",Charlotte Ross,NEA
"Charlotte was born and raised in New York City. She graduated from Yale University where she earned a B.A. in Economics. While at Yale, Charlotte was on the Board of the Elmseed Enterprise Fund and walked on to the Women’s Varsity Squash team.",Charlotte Ross,NEA
"At NEA, Charlotte primarily focuses on early stage consumer investments. She is a Board Observer at The Wing, Framebridge, Duolingo, Glamsquad and Landit.",Charlotte Ross,NEA
"Steve joined NEA in 2015 as a Venture Partner on the Healthcare team where he focuses on the Medical Device investing practice. Prior to joining NEA, Steve served as Medtronic’s Senior Vice President for Medicine and Technology and was a member of the Medtronic Executive Committee for 14 years. By forging relationships with global technology partners and technical universities, he oversaw long term internal technology investments while participating in strategic corporate investments in emerging private companies. He also served as a member of the Business Development and Strategy Committee that approved all corporate acquisitions. During his tenure at Medtronic Steve served on more than 20 boards as a director or observer and built a strong and enduring profile for Medtronic in the global venture capital and private equity communities. In addition to Steve's NEA responsibilites, he currently serves on the boards of Alcyone LifeSciences, Baxter, REVA, and Sigilon Therapeutics.","Stephen Oesterle, MD",NEA
"Steve graduated summa cum laude from Harvard and received his medical degree from Yale; he completed his internship and residency at Massachusetts General Hospital. Following medical school, he completed a fellowship in Interventional Cardiology at Stanford and then served on the faculty at Stanford and Harvard Medical Schools and directed the Invasive Cardiology Services at Massachusetts General Hospital and Stanford.","Stephen Oesterle, MD",NEA
"Kavita Patel, M.D., joined NEA in 2017 as a Venture Partner on the healthcare team.  In addition to her role at NEA, Kavita is a practicing primary care physician at Johns Hopkins Medicine.  Her research and reports at Brookings focus on patient-centered care, payment and delivery system reform, workforce issues, and health reform implementation.  Her expertise has earned her a regular expert commentary spot on radio and print media, including National Public Radio, CBS, Newsweek, and MarketWatch.  Kavita also served in the Obama Administration as director of policy for the Office of Intergovernmental Affairs and Public Engagement in the White House, where she played a key role in design of healthcare reform legislation.  She also has a deep understanding of Capitol Hill from her time spent on the late Senator Edward Kennedy’s staff.  As deputy staff director on health, she served as a policy analyst and trusted aide to the Senator and was part of the senior staff of the Health, Education, Labor and Pensions (HELP) Committee under Senator Kennedy’s Leadership.  Kavita also has a research and clinical background having worked as a researcher at the RAND Corporation and a practicing physician in California and Oregon.  In addition to these accomplishments, Kavita serves on the board of several organizations including Dignity Health, Tesaro, and SSM Health Care.  She is also a World Economic Forum Young Global Leader.  She earned her medical degree from University of Texas Health Science Center and her master’s in Health Services Research from the University of California Los Angeles.","Kavita Patel, MD",NEA
"Arno Penzias joined New Enterprise Associates in 1997 as a Venture Partner from Bell Labs. He headed Bell Lab’s research organization and served as the company’s  Chief Scientist. In addition to helping NEA portfolio companies on an as-needed basis, in areas such as technology, strategy, and intellectual property, Arno serves as a Technical Advisor for a number of NEA companies, including: Bloom Energy, Fulcrum Microsystems; Heliovolt; Hillcrest Laboratories; Luxtera; Motion Computing; Soraa; Spreadtrum Communications;Telegent Systems; and is on the board of Terrajoule. He has written two books and a number of articles on science and technology, especially their impact on business and society. A member of both the National Academy of Sciences and the National Academy of Engineering, he received a BS from City College of New York and a PhD from Columbia University. His awards include a number of honorary degrees, as well as other awards, for his contributions to science, R&D management and public service - most notably the 1978 Nobel Prize in Physics for his work in radio astronomy. A long-time skeptic on the commercial viability of ""alternative energy"" technologies, Arno now finds his earlier conclusions outdated. Owing to the advances currently being made by a growing number of innovative entrepreneurs, energy technology has become a key NEA investment theme—as well as Arno's primary area of current work.","Arno Penzias, PhD",NEA
"Matt joined NEA in 2014 and is a Principal focused on consumer and enterprise technology investments. He is a Board Director at Barkly, Benchprep, and Tamara Mellon Brand and a Board Observer at Bonsai and Catalytic. Matt is actively involved in NEA’s active investments in goop, Raise, Travel Bank, and Wallapop and previously worked with Jet.com through the company's $3.3bn acquisition by Walmart.",Matt Sacks,NEA
"Prior to joining NEA, Matt was a member of the Technology, Media, and Telecom investment banking team at Goldman Sachs where he focused on the consumer internet sector and private company coverage. Prior to Goldman Sachs, Matt interned at First Round Capital and helped to launch Splash.fm, a social network for music sharing and discovery. He graduated Magna Cum Laude from the University of Pennsylvania where he earned a BA in History.",Matt Sacks,NEA
"Jai joined NEA in 2017 as an investor focused on the technology sector. Prior to joining NEA, Jai was a consultant with the San Francisco office of McKinsey & Company, where he worked closely with their private equity and technology practices to develop strategic business solutions for a core group of Fortune 100 clients. Prior to McKinsey, Jai held a variety of engineering and product management positions at companies including Airware and Microsoft.",Jai Sajnani,NEA
"Jai graduated from Stanford University with a Bachelors of Science degree in Electrical Engineering. At Stanford, he conducted research on neural prosthesis in conjunction with the Stanford School of Medicine and Neurosciences Institute.",Jai Sajnani,NEA
"Andrew joined NEA in 2014 and is a Principal focused on enterprise and consumer technology investments and has worked across NEA’s US and China investment practices. Andrew sits on the boards of CCP Games, Qadium, and IonQ. He is actively involved in NEA’s investments in Code42, Curalate, Duolingo, Pentaho (acquired), Pocket (acquired), RocketChat, Tamr, ThreatQuotient, and ZeroFOX.
Prior to NEA, Andrew was an Analyst at Blackstone in New York. In addition, Andrew co-founded digital media company Flicstart (acquired). Andrew completed his Master’s degree as a Schwarzman Scholar at Tsinghua University in Beijing. He completed his Bachelor’s degree at Cornell University, where he graduated with Phi Beta Kappa honors in both Economics in the College of Arts and Sciences and Science of Earth Systems in the College of Engineering. Andrew serves on the Advisory Council for Entrepreneurship at Cornell and is President Emeritus of the Cornell Venture Capital Club. He also serves on the board of the Diyalo Foundation focusing on sustainable development and education in rural Nepal, and on the board of the National Udall Scholarship Association focusing on issues related to environmental sustainability.",Andrew Schoen,NEA
"Julia joined NEA in 2016 as an investor in the technology team.  Prior to joining NEA, Julia spent two years at Qatalyst Partners in San Francisco where she worked with a number of software, internet, and networking companies.  At Qatalyst, Julia worked on over $37Bn worth of M&A transactions, including LinkedIn’s sale to Microsoft ($28.1Bn), Riverbed’s sale to Thoma Bravo ($3.6Bn), Citrix’s GoTo Business RMT with LogMeIn ($1.8Bn), Orbitz’s sale to Expedia ($1.7Bn), Datalogix’s sale to Oracle ($1.2Bn); among others.  She also worked on Citrix’s activism defense and its cooperation agreement with Elliott.",Julia Schottenstein,NEA
"Julia graduated from Stanford University with dual Bachelor of Science degrees in Computer Science, with a focus on artificial intelligence and information, and Management Science & Engineering, with a focus on finance and statistics.  While at Stanford, she served as the President of Stanford Finance, the university’s oldest finance organization, and she was recognized at graduation for her work on optimal routing for networks under duress in conjunction with FEMA Region IX.  Julia hails from Manhattan, New York.",Julia Schottenstein,NEA
"Jordan Shapiro joined NEA in 2017 as the first analyst on the East Coast, focusing on enterprise and consumer technology investments. Prior to NEA, he worked in cross-border China/US venture capital and led multiple development teams in Silicon Valley as a product manager for Samsung SmartThings, Intuit, and Synack.",Jordan Shapiro,NEA
"Jordan earned his Master’s in Global Affairs as a Schwarzman Scholar at Tsinghua University in Beijing. He also graduated Tau Beta Pi with an MS in Management Science & Engineering and a BS in Bioengineering from Stanford University, where he was a Mayfield Fellow, class president, and convocation speaker. At Stanford, Jordan also served as chief of staff to the student government and as co-founder/president of BIOME, the first student-organized bio-maker environment on a university campus.",Jordan Shapiro,NEA
"Brooke joined NEA in 2005 as a Venture Partner, focusing on software, systems and internet investments. He brings 30-plus years' experience in technology finance and operations. Brooke currently serves on the board of directors of Tableau Software (NYSE: DATA), Lithium Technologies, SugarCRM, and Technical Communities. In addition to his NEA board responsibilities, Brooke serves on the board of directors of NVIDIA (NASDAQ: NVDA). Brooke was most recently a Partner with Technology Crossover Ventures (TCV). Prior to that, he was Executive Vice President of NetDynamics, an application server software company, which was acquired by Sun Microsystems in 1998. From 1991 to 1997, Brooke was Senior Vice President, Finance and Operations and CFO of Synopsys, an electronic design automation software company, which he took public in 1992. During his tenure at Synopsys, revenue grew from $20 million to $500 million. From 1983 to 1991 Brooke served as Vice President, Finance and Production and CFO of Weitek, a fabless semiconductor company, which he took public in 1988. Previously, he co-founded and was CFO of Southwall Technologies, a complex thin film coatings company. As a founder, officer, investor or director, Brooke has been involved in 10 IPO’s - Accrue Software, ArcSight, Glu Mobile, Informatica, Mediaplex, NVIDIA, Southwall Technologies, Synopsys, Tableau Software and Weitek, and 9 strategic acquisitions – CoWare (acquired by Synopsys), Extricity (acquired by Peregrine Systems), Informatica (acquired by Permira), NetDynamics (acquired by Sun Microsystems), Rasna (acquired by Parametric Technology), SiliconBlue (acquired by Lattice Semiconductor), SiTme (acquired by MegaChips), Telegent Systems (acquired by Spreadtrum Communications) and TimesTen (acquired by Oracle). Brooke served on the Management Board of the Stanford Business School from 2008-2012 and currently serves on the Stanford Athletic Board. He received his MBA and BA from Stanford University.",Brooke Seawell,NEA
