text,name,firm
"The founders I love working with the most are purpose-driven too. They’re biased toward action and make decisions quickly. When they choose wrong, they’re confident in how they communicate what happened and what they learned. Most importantly, they’re willing to rethink conventional wisdom and never accept the way it’s always been done. They’re founders like Max at AltSchool, Dave at Upstart, Nat and Zach at Flatiron as well as Kris and Vivek at Clover Health. They’re focused, mission driven and execution machines and I’ve been honored to play a small role in the incredible things they’ve created.",Josh KopelmanPartner,First Round Capital
"The founders I love working with the most are purpose-driven too. They’re biased toward action and make decisions quickly. When they choose wrong, they’re confident in how they communicate what happened and what they learned. Most importantly, they’re willing to rethink conventional wisdom and never accept the way it’s always been done. They’re founders like Max at AltSchool, Dave at Upstart, Nat and Zach at Flatiron as well as Kris and Vivek at Clover Health. They’re focused, mission driven and execution machines and I’ve been honored to play a small role in the incredible things they’ve created.",Josh KopelmanPartner,First Round Capital
"Josh has consistently made the Forbes “Midas List” which ranks the top 100 tech investors, earning the number four spot in 2014. ",Josh KopelmanPartner,First Round Capital
,Chris LaughlinPitch Assist,First Round Capital
,Chris LaughlinPitch Assist,First Round Capital
"I’m not a designer’s designer. I don’t wear glasses, collect posters or send out letterpress Christmas cards.",Chris LaughlinPitch Assist,First Round Capital
"I don’t wear glasses, collect posters or send out letterpress Christmas cards.",Chris LaughlinPitch Assist,First Round Capital
"I make the best pitches you’ve ever seen. As Design Lead for First Round’s Pitch Assist, I spend all my time making founders and their companies look good. But it’s not just about looking good. It’s far more important to me that we clearly communicate your revenue model and go-to-market than to debate which shade of blue is most like the sky (it’s #7EC0EE). Yes, the slides will look amazing, and, yes, you’ll get comments about them from investors, but at the end of the day, I optimize for one thing: getting the term sheet.",Chris LaughlinPitch Assist,First Round Capital
" As Design Lead for First Round’s Pitch Assist, I spend all my time making founders and their companies look good. But it’s not just about looking good. It’s far more important to me that we clearly communicate your revenue model and go-to-market than to debate which shade of blue is most like the sky (it’s #7EC0EE). Yes, the slides will look amazing, and, yes, you’ll get comments about them from investors, but at the end of the day, I optimize for one thing: getting the term sheet.",Chris LaughlinPitch Assist,First Round Capital
"I do it live. The bulk of my work is done real-time, in-person, with you and your CMO watching. In Pitch Assist, we tweak it until it’s right, then we rehearse it until you say “I think I’m going to be sick…” (That’s an actual founder quote.)",Chris LaughlinPitch Assist,First Round Capital
" The bulk of my work is done real-time, in-person, with you and your CMO watching. In Pitch Assist, we tweak it until it’s right, then we rehearse it until you say “I think I’m going to be sick…” (That’s an actual founder quote.)",Chris LaughlinPitch Assist,First Round Capital
"I throw it all on the table. The best ideas come to light when people aren’t afraid to put something out there and see if it sticks. It’s why we spend hours pouring over your business plan and metrics with you to make sure that we leave no stone unturned. (We’ve heard the process can be quite cathartic, actually.)",Chris LaughlinPitch Assist,First Round Capital
"The best ideas come to light when people aren’t afraid to put something out there and see if it sticks. It’s why we spend hours pouring over your business plan and metrics with you to make sure that we leave no stone unturned. (We’ve heard the process can be quite cathartic, actually.)",Chris LaughlinPitch Assist,First Round Capital
"I’m device, app and platform-agnostic. I don’t care what type of machine or OS you use, I’ll figure it out and make you something beautiful that your team and you can actually use. I’ve worked in every design and presentation app on every system, and if you need a deck done yesterday for a pitch on Friday, I’ll make it happen. (Unless today is Friday. Wait, why are you pitching on a Friday?)",Chris LaughlinPitch Assist,First Round Capital
" I don’t care what type of machine or OS you use, I’ll figure it out and make you something beautiful that your team and you can actually use. I’ve worked in every design and presentation app on every system, and if you need a deck done yesterday for a pitch on Friday, I’ll make it happen. (Unless today is Friday. Wait, why are you pitching on a Friday?)",Chris LaughlinPitch Assist,First Round Capital
"I also do other things. I’m the co-founder of 4th & King, an SF-based agency dedicated solely to helping companies look their best. I take the 6 AM train into the city from San Jose, where I live with my wife and son. Her favorite font is Calibri, and he’s still working on the alphabet. (But it’ll probably be Wingdings.)",Chris LaughlinPitch Assist,First Round Capital
" I’m the co-founder of 4th & King, an SF-based agency dedicated solely to helping companies look their best. I take the 6 AM train into the city from San Jose, where I live with my wife and son. Her favorite font is Calibri, and he’s still working on the alphabet. (But it’ll probably be Wingdings.)",Chris LaughlinPitch Assist,First Round Capital
,Laura Del BeccaroEngineer,First Round Capital
,Laura Del BeccaroEngineer,First Round Capital
"My favorite thing about working at First Round is its team members’ very apparent and genuine love for its community. We’re constantly discussing how we can better serve the fast-growing startups we get to support. I’m proud to be a part of our Product & Engineering team, which builds products to help grow and support this community.",Laura Del BeccaroEngineer,First Round Capital
"I began my career at a large management consulting firm, advising major healthcare groups on revenue optimization. I then joined Mixpanel, a data analytics software company, as a sales engineer — a pre- and post-sales technical advisor for customers. I switched to software engineering while at Mixpanel, and at First Round have finally found the perfect combination of all of my passions: writing software and supporting other businesses however I can.",Laura Del BeccaroEngineer,First Round Capital
"I grew up in Philadelphia, but knew I’d be in California for good after my first day at UCLA. I graduated with a B.S. in Mathematics/Economics and a minor in Spanish, and continue to study UCLA Basketball. If I’m not working or watching UCLA play, I’m probably playing soccer (or occasionally tennis, golf or softball).",Laura Del BeccaroEngineer,First Round Capital
,Brandon MyintPartner Operations Manager,First Round Capital
,Brandon MyintPartner Operations Manager,First Round Capital
"As a former pre-K teacher, I’ve seen some incredible things happen when a vibrant community is nurtured in a classroom. Nothing brought me more warmth and joy than than seeing my students empower each other to solve problems and discover new things about the world around them. I feel incredibly fortunate to continue to foster and grow an incredible community of founders and operators at First Round each day as Phin Barnes’ Partner Operations Manager. While the problems we help our community solve are a little different from those my students faced in the sandbox, the qualities needed to succeed — perseverance, resourcefulness, and a never ending desire to learn — remain the same.",Brandon MyintPartner Operations Manager,First Round Capital
"As a former pre-K teacher, I’ve seen some incredible things happen when a vibrant community is nurtured in a classroom. Nothing brought me more warmth and joy than than seeing my students empower each other to solve problems and discover new things about the world around them. I feel incredibly fortunate to continue to foster and grow an incredible community of founders and operators at First Round each day as Phin Barnes’ Partner Operations Manager. While the problems we help our community solve are a little different from those my students faced in the sandbox, the qualities needed to succeed — perseverance, resourcefulness, and a never ending desire to learn — remain the same.",Brandon MyintPartner Operations Manager,First Round Capital
"Before First Round, I was a strategist and operator at AltSchool, and prior to that, a corps member with Teach For America. At AltSchool, I worked alongside a one-of-a-kind team of educators, product leaders, designers, and engineers to reinvent our education system taking full advantage of the technology available to us today. I now get to engage with founders and teams who have similar aspirations across fields — synthetic biology, cybersecurity, and artificial intelligence, to name a few. It’s gratifying to be with them in these early stages and to help connect the dots across our community so that we can build better companies together.",Brandon MyintPartner Operations Manager,First Round Capital
"I graduated from USC with a BS in the Business of Cinematic Arts and LMU with an MA in Educational Policy and Administration. Outside work, I’m constantly discovering new hip-hop albums and indulging my passion for Scandinavian design. Having grown up in LA, I’m always counting down the days until my next bite of In-N-Out, and you can bet that I’m fiercely cheering on my USC Trojans and Lakers every game night. I should actually add that prior to my work in education, I fulfilled my lifelong dream of working alongside Kobe Bryant at the Lakers — albeit as a member of their corporate partnerships team. Still counts if you ask me!",Brandon MyintPartner Operations Manager,First Round Capital
"I graduated from USC with a BS in the Business of Cinematic Arts and LMU with an MA in Educational Policy and Administration. Outside work, I’m constantly discovering new hip-hop albums and indulging my passion for Scandinavian design. Having grown up in LA, I’m always counting down the days until my next bite of In-N-Out, and you can bet that I’m fiercely cheering on my USC Trojans and Lakers every game night. I should actually add that prior to my work in education, I fulfilled my lifelong dream of working alongside Kobe Bryant at the Lakers — albeit as a member of their corporate partnerships team. Still counts if you ask me!",Brandon MyintPartner Operations Manager,First Round Capital
,Natanya MontgomeryKnowledge Coordinator,First Round Capital
,Natanya MontgomeryKnowledge Coordinator,First Round Capital
"It’s amazing what you can pack into four years of college. I may have just graduated from UNC Chapel Hill in 2016, but I’ve been immersed in the entrepreneurial community for quite some time. So it makes sense that at First Round my role is to create an environment where employees and founders can thrive, share and learn. I’m no stranger to this kind of work.",Natanya MontgomeryKnowledge Coordinator,First Round Capital
"By the time I graduated, I was managing 27 resident advisors (while also being an RA myself), helping them do their jobs better, and reach their personal and professional goals. At the same time, I was one of a handful of undergrads selected to take classes within the top entrepreneurship program at the business school, the Adams Apprenticeship, while helping active entrepreneurs tackle big projects. On top of all that, I served as Fundraising Chair, Executive Board Member and Events Coordinator for the nonprofit group Musical Empowerment, helping UNC student mentors forge relationships with kids in underserved communities through music, and increasing the org’s reach by 300%.",Natanya MontgomeryKnowledge Coordinator,First Round Capital
"Born in New York, with a childhood split between Connecticut and North Carolina, I’m excited to be new to California — and already proud to be an East Bay resident! At school, my passion for singing led me to become Director of the Carolina Carolers, and to major in vocal performance in addition to business. Music is still a big part of my life, along with a healthy dose of HGTV, podcasts (the TED Radio Hour and Freakonomics, especially), and questing for the best pistachio ice cream. I’m already looking forward to meeting you!",Natanya MontgomeryKnowledge Coordinator,First Round Capital
,Abdul LySpecial Projects,First Round Capital
,Abdul LySpecial Projects,First Round Capital
"I grew up in Rwanda and Togo before moving to Senegal, where I spent most of my life before moving to the U.S. to go to Harvard. Together, these experiences have left me with a passion for engaging with different people, perspectives and spaces. That’s what nurtures my curiosity. On the Special Projects team here at First Round, I’m fortunate to meet and work with a range of creative entrepreneurs who inspire me in this way.",Abdul LySpecial Projects,First Round Capital
"Before joining First Round, I was at Google, where I advised publishers on growth and business strategy. I have a strong interest in technologies and policies designed to improve lives, and wanted to spend more time around people investing in the future of doing good.",Abdul LySpecial Projects,First Round Capital
"Outside of work, you can find me fumbling through broken Portuguese, scouring the web for flight deals (I’ve lived in 5 countries and love exploring new cultures), and trying to get my hands on the best breakfast sandwiches in San Francisco.",Abdul LySpecial Projects,First Round Capital
,Maddie HallProduct Manager,First Round Capital
,Maddie HallProduct Manager,First Round Capital
"As a Product Manager at First Round, I work on many parts of the product development process, from getting design feedback on new features to analyzing data trends. Helping define the user experience from beginning to end is an incredibly rare opportunity for a product manager — and one I feel fortunate to have at First Round. My best days happen when I’m able to expand my breadth of skills and engage our founders with new and delightful products.",Maddie HallProduct Manager,First Round Capital
"Prior to First Round, I worked at Zenefits as a product manager on the benefits team. In those years, I became deeply driven to help founders overcome the obstacles they face when growing their companies. Before Zenefits, I learned the ropes of product management at Zillow.",Maddie HallProduct Manager,First Round Capital
"As a native of Seattle and a graduate from Claremont Mckenna College, I’ve found the Bay Area to be the perfect middle ground between the two places I’ve previously called home. In addition to the nooks and crannies of the West Coast’s beautiful coastline, I like to explore the less-traveled corners of the world. If I’m not with passport, you’ll find me reading an autobiography, attending a speaker series or not-so-subtly critiquing Bay Area coffee.",Maddie HallProduct Manager,First Round Capital
,Chris BrownPartner Operations Manager,First Round Capital
,Chris BrownPartner Operations Manager,First Round Capital
"In my role as Partner Operations Manager, I work directly with Josh Kopelman on two primary initiatives: supporting and growing First Round’s community of companies and assisting in evaluating new investment opportunities. In both endeavors, I feel privileged to work with entrepreneurs early in their journey to create technology that has the potential to shape our world. I’m proud to be a part of a team that continues to reimagine venture capital and the way we serve our community of companies.",Chris BrownPartner Operations Manager,First Round Capital
"Before joining First Round, I spent three years working in New York at The Blackstone Group. Prior to Blackstone, I attended Middlebury College where I majored in Political Science and minored in Economics.",Chris BrownPartner Operations Manager,First Round Capital
,Courtney BuiePartner Operations Manager,First Round Capital
,Courtney BuiePartner Operations Manager,First Round Capital
"As the Partner Operations Manager working with Bill Trenchard, I work with an incredible group of entrepreneurs as they build their early ideas into transformative and lasting companies. There is no typical day at First Round. I assist Bill with investment diligence as well as support his community of companies, so you can find me researching autonomous vehicle sensor technology one day and assisting with the expansion of residential solar in Mexico the next.",Courtney BuiePartner Operations Manager,First Round Capital
"As the Partner Operations Manager working with Bill Trenchard, I work with an incredible group of entrepreneurs as they build their early ideas into transformative and lasting companies. There is no typical day at First Round. I assist Bill with investment diligence as well as support his community of companies, so you can find me researching autonomous vehicle sensor technology one day and assisting with the expansion of residential solar in Mexico the next.",Courtney BuiePartner Operations Manager,First Round Capital
"What I enjoy most about the First Round community is that it’s a vibrant mix of operators, investors and experts driven to solve the some of the most pressing issues out there. My job allows me to watch firsthand as technologists tackle financial literacy, innovate in healthcare and create products that change the way we communicate, travel and learn.",Courtney BuiePartner Operations Manager,First Round Capital
"Prior to First Round, I helped build Cardinal Ventures into the premier on-campus startup accelerator at Stanford University. I also spent time managing the community at StartX. Both experiences gave me exposure to over a hundred inspiring student-led companies, and solidified my love of working with early-stage founders. Before going to Stanford for my masters, I graduated from the University of Pennsylvania with a BA in International Relations. Given my skills on the recorder, you may have thought Julliard, too, but thanks to summer camp and supportive parents, I am entirely self-trained.",Courtney BuiePartner Operations Manager,First Round Capital
,Ben CmejlaSpecial Projects,First Round Capital
,Ben CmejlaSpecial Projects,First Round Capital
"My best days at First Round are when I get to reach out beyond my grasp. Early on, that meant supporting Josh Kopelman and learning how we help and grow our community. Now it involves leading Special Projects and resetting my convictions with every new startup that we meet and technology that we explore. I love that it’s my job to be inquisitive.",Ben CmejlaSpecial Projects,First Round Capital
"My best days at First Round are when I get to reach out beyond my grasp. Early on, that meant supporting Josh Kopelman and learning how we help and grow our community. Now it involves leading Special Projects and resetting my convictions with every new startup that we meet and technology that we explore. I love that it’s my job to be inquisitive.",Ben CmejlaSpecial Projects,First Round Capital
"Outside of work, I try to convert my curiosity into actions and results. I studied Mandarin for years and moved to China to put it to use at private equity firm Asia Pacific Land. Wandering onto a rugby pitch at Middlebury led to joining a national championship team — and skills that would help me win the inaugural First Round potato sack race. Even plunging down the rabbit hole of Youtube cooking shows has had its benefits. I can now make the perfect grilled cheese for any founder who visits us.",Ben CmejlaSpecial Projects,First Round Capital
,Paul BarnesPartner Operations Manager,First Round Capital
,Paul BarnesPartner Operations Manager,First Round Capital
"I’m drawn to organizations that stay inquisitive even as they grow more influential. One of the reasons First Round is so special is that it continues to experiment with ways to better serve its entrepreneurs, even given the power of its network and the closeness of its community. If we continue to learn and grow, we are more like the founders we serve. As a Partner Operations Manager based in New York, I work directly with Chris Fralic to support community companies.",Paul BarnesPartner Operations Manager,First Round Capital
"I’m drawn to organizations that stay inquisitive even as they grow more influential. One of the reasons First Round is so special is that it continues to experiment with ways to better serve its entrepreneurs, even given the power of its network and the closeness of its community. If we continue to learn and grow, we are more like the founders we serve. As a Partner Operations Manager based in New York, I work directly with Chris Fralic to support community companies.",Paul BarnesPartner Operations Manager,First Round Capital
"Before First Round, I worked on the equity trading floor at Goldman Sachs as an analyst on the Institutional Sales Desk before joining San Francisco-based startup Sosh, where I tackled changing the way New Yorkers discover things to do.",Paul BarnesPartner Operations Manager,First Round Capital
"I graduated from Princeton University with a B.A. in Politics and a minor in Lacrosse. These days, I opt for a less aggressive swing. If I’m not at First Round, you’ll find me on the links.",Paul BarnesPartner Operations Manager,First Round Capital
,Anita HossainHead of Knowledge,First Round Capital
,Anita HossainHead of Knowledge,First Round Capital
"I lead our Knowledge Program, unleashing the information trapped inside the best and brightest minds in tech and curating meaningful experiences ranging from intimate salons to major summits. My goal is singular: to bring tech leaders together to share what they know. ",Anita HossainHead of Knowledge,First Round Capital
"I lead our Knowledge Program, unleashing the information trapped inside the best and brightest minds in tech and curating meaningful experiences ranging from intimate salons to major summits. My goal is singular: to bring tech leaders together to share what they know. ",Anita HossainHead of Knowledge,First Round Capital
"Whether I’m coaching 20+ tech luminaries to generate original talks for our CEO Summit, hosting dinners where people can air what keeps them up at night, or connecting our 300+ founders with the information they need to make progress, I’m always learning. My biggest challenges are working to operationalize this transfer of knowledge, to bring our best online content offline, and to facilitate more shared experiences for time-strapped leaders. As a major perk, I get to sit around a table with the most brilliant people in technology and hear about their journeys in a way I would never see on a blog or in an interview. It’s inspiring to be a part of these conversations and generate that kind of energy.",Anita HossainHead of Knowledge,First Round Capital
"Whether I’m coaching 20+ tech luminaries to generate original talks for our CEO Summit, hosting dinners where people can air what keeps them up at night, or connecting our 300+ founders with the information they need to make progress, I’m always learning. My biggest challenges are working to operationalize this transfer of knowledge, to bring our best online content offline, and to facilitate more shared experiences for time-strapped leaders. As a major perk, I get to sit around a table with the most brilliant people in technology and hear about their journeys in a way I would never see on a blog or in an interview. It’s inspiring to be a part of these conversations and generate that kind of energy.",Anita HossainHead of Knowledge,First Round Capital
"I joined the team after getting my MBA from Wharton, but before that I was an Assistant Vice President at Deutsche Bank, where I managed over $400M in Latin American investment portfolios. I became interested in corporate social impact during marketing roles at MTV and Nickelodeon (and I’m excited to be bringing social impact leaders into the First Round community now too). During business school, I consulted for Neighborhood Film Company, helping spur community engagement, and co-led One for the World, a movement to encourage more people to make effective charitable giving a habit.",Anita HossainHead of Knowledge,First Round Capital
"I’ve always been passionate about bringing people together. At school, I launched a storytelling series where students had the chance to practice public speaking and tell stories that inspire and build community. Most recently, I’ve been working with an amazing documentary called Dream, Girl, which showcases stories of women entrepreneurs and hopes to inspire the next generation of leaders. I suppose I’ve always been that person rallying the troops and making introductions. I think it stems from a general curiosity about people. What are they thinking about? What do they want? What makes them feel comfortable enough to share? I want to know these things, because then I get to hear their stories. Fortunately at First Round, these stories help hundreds of people build amazing companies.",Anita HossainHead of Knowledge,First Round Capital
"I’ve always been passionate about bringing people together. At school, I launched a storytelling series where students had the chance to practice public speaking and tell stories that inspire and build community. Most recently, I’ve been working with an amazing documentary called ",Anita HossainHead of Knowledge,First Round Capital
"Dream, Girl,",Anita HossainHead of Knowledge,First Round Capital
" which showcases stories of women entrepreneurs and hopes to inspire the next generation of leaders. I suppose I’ve always been that person rallying the troops and making introductions. I think it stems from a general curiosity about people. What are they thinking about? What do they want? What makes them feel comfortable enough to share? I want to know these things, because then I get to hear their stories. Fortunately at First Round, these stories help hundreds of people build amazing companies.",Anita HossainHead of Knowledge,First Round Capital
,"Whitnie NarcisseVP, Platform: Talent & Community Resources",First Round Capital
,"Whitnie NarcisseVP, Platform: Talent & Community Resources",First Round Capital
"I love connecting great people. As a natural-born extrovert, I get energy from others. So it makes sense that my role at First Round thrives on forging connections. I manage talent, expertise, mentorship and community resources, working with seasoned technology experts who can help our companies solve tough challenges and build better companies.","Whitnie NarcisseVP, Platform: Talent & Community Resources",First Round Capital
"I love connecting great people. As a natural-born extrovert, I get energy from others. So it makes sense that my role at First Round thrives on forging connections. I manage talent, expertise, mentorship and community resources, working with seasoned technology experts who can help our companies solve tough challenges and build better companies.","Whitnie NarcisseVP, Platform: Talent & Community Resources",First Round Capital
"Since starting at First Round, I’ve been proud to make over 800 expert connections and 100 mentorship pairs. It’s incredible to see how much value leaders at our startups can get out of one hour spent with a domain expert, and how much time they save not having to research things or track down answers themselves. There’s so much institutional knowledge in tech that never gets tapped into, so it’s inspiring to see it shared from person to person, and how strong relationships form in the process.","Whitnie NarcisseVP, Platform: Talent & Community Resources",First Round Capital
"Since starting at First Round, I’ve been proud to make over 800 expert connections and 100 mentorship pairs. It’s incredible to see how much value leaders at our startups can get out of one hour spent with a domain expert, and how much time they save not having to research things or track down answers themselves. There’s so much institutional knowledge in tech that never gets tapped into, so it’s inspiring to see it shared from person to person, and how strong relationships form in the process.","Whitnie NarcisseVP, Platform: Talent & Community Resources",First Round Capital
"Before joining First Round, I worked in talent acquisition at Bloom Energy and SPMB. But my first job out of school was teaching eighth grade science with Teach for America — which was simultaneously grueling and extraordinarily rewarding. I’m a proud Boston College Eagle and have my MBA from UNC Kenan-Flagler. A native of San Francisco, you’ll find me cheering on all Bay Area sports teams and zooming around the city bumping 90’s R&B in my manual transmission.","Whitnie NarcisseVP, Platform: Talent & Community Resources",First Round Capital
"Before joining First Round, I worked in talent acquisition at Bloom Energy and SPMB. But my first job out of school was teaching eighth grade science with Teach for America — which was simultaneously grueling and extraordinarily rewarding. I’m a proud Boston College Eagle and have my MBA from UNC Kenan-Flagler. A native of San Francisco, you’ll find me cheering on all Bay Area sports teams and zooming around the city bumping 90’s R&B in my manual transmission.","Whitnie NarcisseVP, Platform: Talent & Community Resources",First Round Capital
,Robin BrozoskyTalent,First Round Capital
,Robin BrozoskyTalent,First Round Capital
"As a member of First Round’s Talent Team, I spend my days talking to really brilliant people from the intern level all the way to the C-suite, helping them find jobs they love and people they’ll love to work with. This is a pretty rare opportunity for someone with a recruiting background like mine, especially the chance to help extremely early-stage founders build the initial teams that will carry them on to success. ",Robin BrozoskyTalent,First Round Capital
"As a member of First Round’s Talent Team, I spend my days talking to really brilliant people from the intern level all the way to the C-suite, helping them find jobs they love and people they’ll love to work with. This is a pretty rare opportunity for someone with a recruiting background like mine, especially the chance to help extremely early-stage founders build the initial teams that will carry them on to success. ",Robin BrozoskyTalent,First Round Capital
"My proudest moments on the job are when I’m able to make a meaningful connection between people that positively impacts the future of the company. When you work at the seed stage, every decision you help a founder make will have far-reaching ripple effects, which is what makes working here so special.",Robin BrozoskyTalent,First Round Capital
"Before joining First Round, I worked on the recruiting team at Yammer, supporting the product and engineering organizations, all the way through their acquisition by Microsoft. And prior to that, I worked in staffing at Google and at an agency, Insight Global. I feel lucky to have diverse perspectives from working both with clients and in-house. It gives me insight into the various challenges our companies face as they grow and the help they need at different stages.",Robin BrozoskyTalent,First Round Capital
"I graduated from the University of California, Santa Barbara with my BA in Communications and in Psychology, and a minor in Professional Writing with a Technical/Multimedia emphasis. While I was there, I studied abroad in Scotland, and have continued to love traveling ever since. Outside of work, I’m the Team Communications Coordinator and a performing volunteer with the non-profit organization Cheer San Francisco.",Robin BrozoskyTalent,First Round Capital
"I graduated from the University of California, Santa Barbara with my BA in Communications and in Psychology, and a minor in Professional Writing with a Technical/Multimedia emphasis. While I was there, I studied abroad in Scotland, and have continued to love traveling ever since. Outside of work, I’m the Team Communications Coordinator and a performing volunteer with the non-profit organization Cheer San Francisco.",Robin BrozoskyTalent,First Round Capital
,Chauncey HamiltonPartner Operations Manager,First Round Capital
,Chauncey HamiltonPartner Operations Manager,First Round Capital
"I work directly with Rob Hayes, supporting all of his initiatives and investments. On the latter, I split my time between assisting in diligence on potential opportunities and supporting our community companies. I’m fortunate to have a ringside seat — and hand — in a startup’s journey from investment decision to its initial growth and beyond. ",Chauncey HamiltonPartner Operations Manager,First Round Capital
"I work directly with Rob Hayes, supporting all of his initiatives and investments. On the latter, I split my time between assisting in diligence on potential opportunities and supporting our community companies. I’m fortunate to have a ringside seat — and hand — in a startup’s journey from investment decision to its initial growth and beyond. ",Chauncey HamiltonPartner Operations Manager,First Round Capital
"To work with talented, resourceful founders and colleagues is one thing — but the breadth of First Round’s community is what stands out as one of the top reasons that I enjoy my job. Every week brings more chances to work on a new challenge. One day I’ll be conducting diligence on an edtech startup; the next I’ll be supporting a product launch for a hardware company.",Chauncey HamiltonPartner Operations Manager,First Round Capital
"My previous work as a Special Projects Manager at WIRED and as a sales intern at Thrillist has prepared me well for the vast array of projects the Operations Team tackles day in and day out. I thrive when I can get my hands dirty to help our companies with any challenge. It’s a lesson that I first learned as the captain of the Trinity Squash team or running the kitchen at St. Anthony Hall — no matter how big or small the task, anything’s possible with persistence. ",Chauncey HamiltonPartner Operations Manager,First Round Capital
"My previous work as a Special Projects Manager at WIRED and as a sales intern at Thrillist has prepared me well for the vast array of projects the Operations Team tackles day in and day out. I thrive when I can get my hands dirty to help our companies with any challenge. It’s a lesson that I first learned as the captain of the Trinity Squash team or running the kitchen at St. Anthony Hall — no matter how big or small the task, anything’s possible with persistence. ",Chauncey HamiltonPartner Operations Manager,First Round Capital
,Rei WangDirector of Dorm Room Fund,First Round Capital
,Rei WangDirector of Dorm Room Fund,First Round Capital
"I moved around a lot as a kid and lived in 3 continents before the age of 5. My first language is Chinese, and I learned English when I was 4. Instead of enrolling me in a bilingual school or an ESL program, my parents threw me into an english-only school. I didn’t say a word at school for an entire 6 months, but then one day 6 months later I started speaking fluent English and chatting so much that my teacher had to put me in time out.",Rei WangDirector of Dorm Room Fund,First Round Capital
"I moved around a lot as a kid and lived in 3 continents before the age of 5. My first language is Chinese, and I learned English when I was 4. Instead of enrolling me in a bilingual school or an ESL program, my parents threw me into an english-only school. I didn’t say a word at school for an entire 6 months, but then one day 6 months later I started speaking fluent English and chatting so much that my teacher had to put me in time out.",Rei WangDirector of Dorm Room Fund,First Round Capital
"Because of that I’ve always believed that diving in and immersing yourself is the best way to learn something. And that’s the way I’ve approached my career. I work in Venture Capital now, but I’ve never taken a finance class in my entire life. Before First Round, I built education products at General Assembly, but I had no previous PM experience. I don’t believe you need to complete prerequisites in order to be good at something, and that’s a big part of the reason why I love the work I do at Dorm Room Fund.",Rei WangDirector of Dorm Room Fund,First Round Capital
"Because of that I’ve always believed that diving in and immersing yourself is the best way to learn something. And that’s the way I’ve approached my career. I work in Venture Capital now, but I’ve never taken a finance class in my entire life. Before First Round, I built education products at General Assembly, but I had no previous PM experience. I don’t believe you need to complete prerequisites in order to be good at something, and that’s a big part of the reason why I love the work I do at Dorm Room Fund.",Rei WangDirector of Dorm Room Fund,First Round Capital
"I’d argue that Dorm Room Fund is the best place in the entire world for a student to learn how to be an investor.  That’s because we don’t teach students how to invest from a textbook or through mock case studies.  Everything student partners work on is 100% real. They have real money to invest, fund real startups, and interface with real founders everyday. We don’t require previous investing experience in order to join the team. In fact, we look for students with varied backgrounds and skillsets, because we believe diversity of viewpoint enables better decision making.",Rei WangDirector of Dorm Room Fund,First Round Capital
"You may wonder, how successful can students be at investing especially if they have no prior experience? Well, Dorm Room Fund’s been around for three years, and you can already see the impact this community has made in the startup and venture world.  Dorm Room Fund alumni have joined top-flight VC firms and some have even started their own funds. Many others have started their own companies, or now lead teams at notable startups. Dorm Room Fund portfolio companies have made headlines and broken records. Lily is the largest pre-sale hardware product of all time and FiscalNote is has become the most effective solution for government affairs.",Rei WangDirector of Dorm Room Fund,First Round Capital
"You may wonder, how successful can students be at investing especially if they have no prior experience? Well, Dorm Room Fund’s been around for three years, and you can already see the impact this community has made in the startup and venture world.  Dorm Room Fund alumni have joined top-flight VC firms and some have even started their own funds. Many others have started their own companies, or now lead teams at notable startups. Dorm Room Fund portfolio companies have made headlines and broken records. ",Rei WangDirector of Dorm Room Fund,First Round Capital
 is the largest pre-sale hardware product of all time and ,Rei WangDirector of Dorm Room Fund,First Round Capital
 is has become the most effective solution for government affairs.,Rei WangDirector of Dorm Room Fund,First Round Capital
"If I can play just a tiny role in giving students the opportunity to do this type of groundbreaking work, then I’ve succeeded.",Rei WangDirector of Dorm Room Fund,First Round Capital
"Universities tend to be so traditional when it comes to students’ careers and futures. If you go to a top school, everyone seems to be shooting for the same consulting and finance gigs after graduation. But there’s an alternative, to be creative — and create your own dream gig. Dorm Room Fund is all about making students aware of all their options and giving students the chance and the tools to forge a more entrepreneurial path.",Rei WangDirector of Dorm Room Fund,First Round Capital
"As I’ve gotten to know the students across the four geographic regions where we’re based— Boston, New York, Philly, and the Bay Area — I’ve realized there is an immense opportunity to build a national community that can not only help each other while they’re students but who can support each other for the entirety of their careers.  Already, we’ve started getting everyone together more often — for summits and for alumni reunions, and are creating new ways to share knowledge to help more students learn from each other.",Rei WangDirector of Dorm Room Fund,First Round Capital
"Next stop? Bringing what we’ve learned to even more campuses, and building the strongest, most diverse, and  connected generation of entrepreneurs and investors yet.",Rei WangDirector of Dorm Room Fund,First Round Capital
,Shaun YoungEditor,First Round Capital
,Shaun YoungEditor,First Round Capital
"In the end, we are our stories. Writing and editing for The First Round Review is an opportunity to share the most actionable insights and exceptional examples from an expansive, entrepreneurial community. My favorite aspect of my work is that people trust me with their lessons. They have a choice to guard what they’ve learned or offer those insights to others. If they decide to share, it’s a privilege when they choose the Review to help them do so. Each day, I’m reminded how a one-time generous gesture can continuously change the way people create, build and lead their companies.",Shaun YoungEditor,First Round Capital
"In the end, we are our stories. Writing and editing for ",Shaun YoungEditor,First Round Capital
The First Round Review,Shaun YoungEditor,First Round Capital
